"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x836558340","x1360885975203913729",2021-02-14 09:37:55,"clipperride","Pubs and venues won't be ""Covid secure"" and its dishonest to suggest otherwise. Steps can be taken to reduce risk, but that is very different from being Covid secure.

Covid: Remove all lockdown laws by May, Tory MP group demands - https://t.co/OLNQ65KfWK #COVID19","Twitter for Android",264,,,,FALSE,FALSE,0,0,,,"COVID19",,"bbc.co.uk/news/uk-560587…","https://t.co/OLNQ65KfWK","https://www.bbc.co.uk/news/uk-56058744",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/clipperride/status/1360885975203913729","Mark Bowyer <U+26D4>=<U+0001F3E0><U+0001F44D>","Oxfordshire UK","A happily married, Freelance writer/reviewer,  Philosopher, Apollo Geek, SubGenius & Discordian Society Member, Meme Wrangler, Guerilla Ontologist",,FALSE,315,689,5,14181,8954,2012-09-20 23:30:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/836558340/1579978088","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000828085340/da66f76f1ef52002df5ff9898bf2b47e_normal.jpeg"
"x1167840384430432256","x1360887189819641856",2021-02-14 09:42:44,"Shelock35267929","@TXRandy14 #CCP definitely hide something about #COVID19 but @WHO still claim it is trustworthy. It finally make #WHO UNtrustworthy.","Twitter for Android",121,"x1360363661714407430","x1058051748","TXRandy14",FALSE,FALSE,0,0,,,"CCP COVID19 WHO",,,,,,,,,,,,,"x1058051748 x14499829","TXRandy14 WHO","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Shelock35267929/status/1360887189819641856","Sherlock×1887","","#FiveDemandNoOneLess #AntiChinazi #FightForFreedom #FightForJustice #StandWithHongKong #StandWithUyghurs
#BoycottCCP #CCPVirus",,FALSE,2518,4307,2,3477,3426,2019-08-31 16:43:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/1167840384430432256/1603237650",,"http://pbs.twimg.com/profile_images/1187390237787340800/--ffVE4w_normal.jpg"
"x18059837","x1360887170303746051",2021-02-14 09:42:40,"spinningoutaday","I bet Amanda Holden wouldn't have been reported if she weren't famous. So many people are breaking lockdown rules, it's wrong that celebs keep getting singled out as though they are demons, especially when it is to support family in a crisis... #COVID19","Twitter for Android",253,,,,FALSE,FALSE,1,0,,,"COVID19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/spinningoutaday/status/1360887170303746051","Mr Danny","England, United Kingdom","Not a 'leftie'. Just a realist.",,FALSE,140,204,11,6427,489,2008-12-11 20:47:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/18059837/1467493719","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/953038067476164609/Q5iC7Yjt_normal.jpg"
"x746280547","x1360887134991880193",2021-02-14 09:42:31,"ajwills11","Truth about #COVID19 #TikTok https://t.co/HeAvlH9HlS","Twitter for iPhone",52,,,,FALSE,FALSE,0,0,,,"COVID19 TikTok",,"vm.tiktok.com/ZMe8gMxAJ/","https://t.co/HeAvlH9HlS","https://vm.tiktok.com/ZMe8gMxAJ/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ajwills11/status/1360887134991880193","A.J. WILLS","","Facts are Facts. #MAGA #covid",,FALSE,1768,1615,11,18685,2196,2012-08-09 01:16:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/746280547/1597043388","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1325100906812223490/8fAXz6WO_normal.jpg"
"x304601634","x1360887123285598216",2021-02-14 09:42:28,"PeteDurnell","Apparently @labour policy, as Covid cases plummet, 

- more isolation,

- not allowing people into supermarkets unless they are wearing surgical grade masks.

Needless to say they don't have any actual evidence that people have been contracting #Covid19 in shops over the Winter.","Twitter for Android",279,,,,FALSE,FALSE,2,2,,,"Covid19",,,,,,,,,,,,,"x6751502","labour","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PeteDurnell/status/1360887123285598216","Pete Durnell","Warley West Midlands","Former Brexit Party Deputy Campaign Manager, West Mids. Libertarian.

West Mids Metro Mayor candidate, 2017.

petedurnell@hotmail.com

Keep Britain Free

#KBF","https://t.co/W826qCKiQe",FALSE,2281,1079,50,18124,10321,2011-05-24 19:57:16,FALSE,"https://t.co/W826qCKiQe","http://petedurnell.com",,"https://pbs.twimg.com/profile_banners/304601634/1612366596","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1253607488857006080/Fe7zu5ME_normal.jpg"
"x2917775308","x1360887090846830592",2021-02-14 09:42:21,"chitowntoktown","#Ukraine region #IvanoFrankivsk had most recorded #COVID19 cases the entire week, including yesterday — presumably b/c of winter tourists, skiers, snowboarders, etc.  https://t.co/jZKCbPjA05","Twitter for iPhone",190,,,,FALSE,FALSE,0,0,,,"Ukraine IvanoFrankivsk COVID19",,"hromadske.ua/posts/v-ukrayi…","https://t.co/jZKCbPjA05","https://hromadske.ua/posts/v-ukrayini-viyavili-she-3-tisyachi-novih-vipadkiv-covid-19-najbilshe-na-ivano-frankivshini",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chitowntoktown/status/1360887090846830592","Mark Rachkevych","","From Chicago. Seen in RFE/RL, The Ukrainian Weekly, the FT, @NYTimes, WSJ, IrishTimes, Kyiv Post, AP, & Bloomberg. Views are entirely my own.",,FALSE,713,852,26,12969,10918,2014-12-12 14:41:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/2917775308/1525779336","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/910495436573757440/xtJiJDaH_normal.jpg"
"x2930605481","x1360887048048177153",2021-02-14 09:42:10,"RedkarAmey","Nice read from @adarpoonawalla @SerumInstIndia #vaccine #COVID19 #worldslargestproducer https://t.co/UabNAVqNI0","Twitter for Android",111,,,,FALSE,FALSE,0,0,,,"vaccine COVID19 worldslargestproducer",,"amp.theguardian.com/global-develop…","https://t.co/UabNAVqNI0","https://amp.theguardian.com/global-development/2021/feb/14/we-took-a-huge-risk-the-indian-firm-making-more-covid-jabs-than-anyone?__twitter_impression=true",,,,,,,,,"x911182427782909952 x925599812510138368","adarpoonawalla SerumInstIndia","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RedkarAmey/status/1360887048048177153","Amey Redkar","Cordova, Spain","Former @EMBO Fellow, Now @MSCActions IF (@dipietrolab) @Univcordoba. Interested in Fungal Root Pathogens.#GSA ECR Leader, #plantae Fellow, #eLifeAmbassador","https://t.co/LyKs4Dv3xd",FALSE,807,1238,11,2955,5836,2014-12-18 19:46:15,FALSE,"https://t.co/LyKs4Dv3xd","http://www.uco.es/ingenhongos/en/index.php",,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/591350976495378434/PtehEo5U_normal.jpg"
"x358146724","x1360887043065327616",2021-02-14 09:42:09,"MikeKeelfree","What happened in Manaus Brazil on 06, 07 and 08 Feb 2021 ? 

Zero Covid deaths or is there some mistake ?
#COVID #ZeroCovid  #COVID19 https://t.co/CE6xbAT8lO","Twitter Web App",133,,,,FALSE,FALSE,0,0,,,"COVID ZeroCovid COVID19",,,,,"http://pbs.twimg.com/media/EuLXiW_WYAALfOj.jpg","https://t.co/CE6xbAT8lO","https://twitter.com/MikeKeelfree/status/1360887043065327616/photo/1","photo","http://pbs.twimg.com/media/EuLXiW_WYAALfOj.jpg","https://t.co/CE6xbAT8lO","https://twitter.com/MikeKeelfree/status/1360887043065327616/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MikeKeelfree/status/1360887043065327616","Michael Keel","","Easy",,FALSE,16,33,0,1799,110,2011-08-19 13:14:21,FALSE,,,,"https://pbs.twimg.com/profile_banners/358146724/1609563903","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1345811110570708992/xZ3sTwoR_normal.jpg"
"x267130585","x1360887030960562176",2021-02-14 09:42:06,"raveenaujmaya","Eight health facilities have been selected as #Coronavirus vaccine distribution centers in #Kurdistan.

First batch of #COVID19 vaccine will arrive in #Iraq in early March.

Frontline healthcare workers will be the first to receive the vaccine when it rolls out in Kurdistan.","Twitter for iPhone",275,,,,FALSE,FALSE,3,0,,,"Coronavirus Kurdistan COVID19 Iraq",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/raveenaujmaya/status/1360887030960562176","RAVEEN","","Independent Journalist | Dentist",,FALSE,3206,685,80,37605,37943,2011-03-16 11:28:35,FALSE,,,,"https://pbs.twimg.com/profile_banners/267130585/1570407038","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1333709972673351681/LyGMEXq9_normal.jpg"
"x1350518445830451202","x1360887023821873152",2021-02-14 09:42:05,"MLM_aka_WoW","So 1st question; can the coffee include rum, brandy, whiskey, cocaine etc. Also if I dont like coffee can I just have the above in a coffee cup without the coffee? #lockdown #COVID19
Asking for a friend https://t.co/a1Ax5XqyrS","Twitter Web App",202,,,,FALSE,FALSE,0,0,,,"lockdown COVID19",,,,,"http://pbs.twimg.com/media/EuLXh3UXEAEZfMA.jpg","https://t.co/a1Ax5XqyrS","https://twitter.com/MLM_aka_WoW/status/1360887023821873152/photo/1","photo","http://pbs.twimg.com/media/EuLXh3UXEAEZfMA.jpg","https://t.co/a1Ax5XqyrS","https://twitter.com/MLM_aka_WoW/status/1360887023821873152/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MLM_aka_WoW/status/1360887023821873152","The Wolf of Warrington","Not Warrington","AIM Junkie
Doge
BTC 
ETH
NuCypher
XLM
OXT",,FALSE,4,10,0,47,39,2021-01-16 19:01:15,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1355280096265981955/OyiKXrve_normal.jpg"
"x738317054965645313","x1360887018839044098",2021-02-14 09:42:04,"ResearchNurseD","Critical message<U+2B07><U+FE0F>
Numbers of comm nurses have declined while gov't &amp; #NHS policy means treating more people at home. Then #COVID19 hit.
Nees urgent attention now before burnout &amp; moral injury forces more nurses to leave.

@theRCN @DHSCgovuk @MattHancock @TheQNI @unisontheunion https://t.co/rUjldcGZgs","Twitter Web App",286,,,,TRUE,FALSE,0,1,,,"NHS COVID19",,"twitter.com/ShaunLintern/s…","https://t.co/rUjldcGZgs","https://twitter.com/ShaunLintern/status/1360855894364475392",,,,,,,,,"x54506896 x37963496 x19825835 x348352213 x15230159","theRCN DHSCgovuk MattHancock TheQNI unisontheunion","en","x1360855894364475392","Exclusive: Community nursing faces ‘rehabilitation disaster’ as Covid leaves thousands in need  https://t.co/9dxYxIgXk3  #TomorrowsPapersToday #Covid19UK",2021-02-14 07:38:23,"Twitter for Android",117,79,"x162071541","ShaunLintern","Shaun Lintern",45016,4515,112879,"London","Health correspondent @independent. 'Almost unstoppable' in pursuit of #patientsafety. Helped expose #MidStaffs. Public interest journalism matters. #E17",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ResearchNurseD/status/1360887018839044098","Donna <U+0001F5A4>Inclusion<U+0001F499>Inclusion<U+0001F5A4>Inclusion<U+0001F308>","Norfolk, United Kingdom","NIHR MSc graduate, Clinical Research Nurse. Research interests: the well-being of healthcare workers, community & primary care, epilepsy, MS & headaches.",,FALSE,423,484,1,5098,6319,2016-06-02 10:31:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/738317054965645313/1577958328","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/738349991345958912/QNeDgcTw_normal.jpg"
"x281260988","x1360886995007008770",2021-02-14 09:41:58,"LindaL16","@SandraLittle66 @fmwales or this? https://t.co/caKhcOhPi5","Twitter Web App",32,"x1360886791977521152","x281260988","LindaL16",FALSE,FALSE,0,0,,,,,"medalerts.org/vaersdb/findfi…","https://t.co/caKhcOhPi5","https://www.medalerts.org/vaersdb/findfield.php?EVENTS=on&PAGENO=1&PERPAGE=10&ESORT&REVERSESORT&VAX=%28COVID19%29&VAXTYPES=%28COVID-19%29&DIED=Yes&fbclid=IwAR2rBWzmzUUh-5eWc3N4gp6PV3aEnpIyzAX0Oazu32g8hzrPHqKfVmflV1M",,,,,,,,,"x1248929896430264320 x191862712","SandraLittle66 fmwales","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/LindaL16/status/1360886995007008770","Linda Taylor","Rhyl","A Geordie in Wales. Coal miners daughter. Likes UKColumn, Max Igan, 21st Century Wire, Ian R Crane, Dr. Vernon Coleman. 
=Covid-1984=",,FALSE,1776,2011,10,66444,40696,2011-04-12 23:33:24,FALSE,,,,"https://pbs.twimg.com/profile_banners/281260988/1611661888","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1347033734474850306/0QRtd_OK_normal.jpg"
"x916916205574873093","x1360886952862564352",2021-02-14 09:41:48,"red_black_cat","The ‘Covid Recovery Group’ is concerned that the lockdown is causing huge health and social harm, which is ironic considering that no group is more damaging to health and society than the #Tories. #marr #COVID19 #coronavirus","Twitter for iPhone",224,,,,FALSE,FALSE,6,1,,,"Tories marr COVID19 coronavirus",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/red_black_cat/status/1360886952862564352","<U+0001F339><U+0001F408><U+200D><U+2B1B> Rebel Cat <U+0001F408><U+200D><U+2B1B><U+0001F339>","Dystopian Hellhole, UK","Cat mum <U+0001F63B> Artist + Writer <U+270F><U+FE0F> Leftie <U+0001F339>Sweary<U+0001F595>Disabled <U+267F><U+FE0F> BPD <U+0001F9E0> Migraine <U+0001F92F> Lupus <U+0001F43A> Tory allergy <U+0001F6AB> Usual disclaimers apply <U+0001F6A7> Bigots + trolls = blocked <U+26A0><U+FE0F>",,FALSE,6471,5917,14,27902,13857,2017-10-08 06:40:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/916916205574873093/1610017752",,"http://pbs.twimg.com/profile_images/1323796429593260032/_F7D_n2F_normal.jpg"
"x2679627566","x1360886900186222595",2021-02-14 09:41:35,"M_Sighil","@trandel @australian You don't get it. Vaccine may prevent severe covid19 illness but it doesn't stop transmission of it. People who are vulnerable, compromised, who cannot receive vaccines would be exposed. Aust most vulnerable are protected via a strong quarantine system which needs to continue.","Twitter Web App",277,"x1360782926212857858","x38616707","trandel",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x38616707 x9609632","trandel australian","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/M_Sighil/status/1360886900186222595","Mirka","","",,FALSE,919,171,0,92287,12905,2014-07-25 13:30:17,FALSE,,,,"https://pbs.twimg.com/profile_banners/2679627566/1407015015","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/492667826264494081/6XiBrLm4_normal.jpeg"
"x137901972","x1360886832758669312",2021-02-14 09:41:19,"mjsayed","Just received the initial dose of #COVID19 vaccine at @AUBMC_Official.
Thank you @mophleb &amp; @grandserail for launching the vaccination campaign in Lebanon as planned on time... https://t.co/IPePuZtYMs","Twitter for iPhone",180,,,,FALSE,FALSE,31,1,,,"COVID19",,,,,"http://pbs.twimg.com/media/EuLXW4hXEAIntIB.jpg","https://t.co/IPePuZtYMs","https://twitter.com/mjsayed/status/1360886832758669312/photo/1","photo","http://pbs.twimg.com/media/EuLXW4hXEAIntIB.jpg","https://t.co/IPePuZtYMs","https://twitter.com/mjsayed/status/1360886832758669312/photo/1",,"x2304652394 x912351808781275136 x1065972931677827073","AUBMC_Official mophleb grandserail","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/mjsayed/status/1360886832758669312","Dr. Mazen El Sayed","","Emergency Medicine Physician; Medical Director; Physician Executive; American University of Beirut. Tweets = My Own Opinions","https://t.co/CvCZiwSUls",FALSE,3082,285,7,225,329,2010-04-28 02:45:00,FALSE,"https://t.co/CvCZiwSUls","http://linkedin.com/in/mazen-el-sayed-29728222",,"https://pbs.twimg.com/profile_banners/137901972/1585082020","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1241097366687690754/eQFatYip_normal.jpg"
"x78809522","x1360886804774146048",2021-02-14 09:41:12,"Meenuka19","Lesson from the #Pandemic for Public Health: One cannot be safe if others are sick. Others cannot be safe if one is sick and irresponsible. 
#WearADamnMask 

#PublicHealth #CoronaVaccine #COVID19","Twitter Web App",195,,,,FALSE,FALSE,0,0,,,"Pandemic WearADamnMask PublicHealth CoronaVaccine COVID19",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Meenuka19/status/1360886804774146048","Meenuka Mathew","","Teaching & Research Fellow @JindalGlobalUNI 
Co-Founder @PolicyTalksIn
<U+0001F1F1><U+0001F1F0> <U+0001F1EE><U+0001F1F3>

#PublicPolicy #Migrants #Refugees #PublicHealth #Vaccines",,FALSE,45,84,0,214,596,2009-10-01 04:53:13,FALSE,,,,"https://pbs.twimg.com/profile_banners/78809522/1609741317","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1359988982893797378/Ygxw92O0_normal.jpg"
"x1301258705627996162","x1360886792539545602",2021-02-14 09:41:10,"WhittakerGames","Thought being Sunday I would listen to some audible and do a selfie. It has made me realise I need to shave more in lockdown! Are we letting our standards slip guys? #gamedev #COVID19 #indiegames #Aliens #predator https://t.co/Y2DQyksS2k","Twitter Web App",213,,,,FALSE,FALSE,1,2,,,"gamedev COVID19 indiegames Aliens predator",,,,,"http://pbs.twimg.com/media/EuLXEOVXcAAT1G3.jpg","https://t.co/Y2DQyksS2k","https://twitter.com/WhittakerGames/status/1360886792539545602/photo/1","photo","http://pbs.twimg.com/media/EuLXEOVXcAAT1G3.jpg","https://t.co/Y2DQyksS2k","https://twitter.com/WhittakerGames/status/1360886792539545602/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WhittakerGames/status/1360886792539545602","Jane Whittaker","","Former dev director at MGM Studios, game dev / studio VP, formerly MGM, Bullfrog, EA, Atari, Microsoft et al. Best known for AvP, Microsoft Flight Sim etc.","https://t.co/9E9Mq7YKx1",FALSE,433,615,2,1048,6,2020-09-02 20:40:39,FALSE,"https://t.co/9E9Mq7YKx1","https://www.linkedin.com/in/janerachelwhittaker/",,"https://pbs.twimg.com/profile_banners/1301258705627996162/1610023199",,"http://pbs.twimg.com/profile_images/1347160929507663872/WJWVmxBH_normal.jpg"
"x260345372","x1360886786315194369",2021-02-14 09:41:08,"robertjwest","#BuildBackFairer A brilliant and inspiring talk by @MichaelMarmot provides detailed analysis of how the UK has managed to do so badly with #COVID19 and what needs to be done now - urgently https://t.co/LOrG44GFvk","Twitter Web App",212,,,,FALSE,FALSE,4,1,,,"BuildBackFairer COVID19",,"vimeo.com/511929694","https://t.co/LOrG44GFvk","https://vimeo.com/511929694",,,,,,,,,"x2929301619","MichaelMarmot","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/robertjwest/status/1360886786315194369","Robert West","London","Emeritus Professor of Health Psychology; co-author of Energise: The Secrets of Motivation, Theory of Addiction, and The Behaviour Change Wheel","https://t.co/D4UJFX7YOL",FALSE,8757,707,142,22344,17127,2011-03-03 18:09:23,FALSE,"https://t.co/D4UJFX7YOL","http://www.rjwest.co.uk",,"https://pbs.twimg.com/profile_banners/260345372/1571916683","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1335196477048676355/AmiVbIXi_normal.jpg"
"x222796396","x1360886766102790147",2021-02-14 09:41:03,"JoelLloydJelen","Hey Pete @fmedassociates it's only taken 30 years and a Pandemic for #VitD to #trend positively. Keep going #VitaminD #Sunday #sundayvibes #COVID19 https://t.co/9purqRbwsR","Twitter for iPhone",147,,,,FALSE,FALSE,0,0,,,"VitD trend VitaminD Sunday sundayvibes COVID19",,,,,"http://pbs.twimg.com/media/EuLXS6dXAAEGjgN.jpg","https://t.co/9purqRbwsR","https://twitter.com/JoelLloydJelen/status/1360886766102790147/photo/1","photo","http://pbs.twimg.com/media/EuLXS6dXAAEGjgN.jpg","https://t.co/9purqRbwsR","https://twitter.com/JoelLloydJelen/status/1360886766102790147/photo/1",,"x36908528","fmedassociates","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JoelLloydJelen/status/1360886766102790147","Joel Jelen","Liverpool UK","Wellness Advocate Founder https://t.co/7LRcCQXeer https://t.co/rSWpblYX18 #Wellness #Environment #Sustainability",,FALSE,4250,4998,166,19744,24314,2010-12-04 13:45:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/222796396/1599661002","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1351516021732081666/CAZtOJfR_normal.jpg"
"x2587026164","x1360886751284236290",2021-02-14 09:41:00,"Gender_COVID19","Periods don’t pause for pandemics

https://t.co/QSylEfHK1U","TweetDeck",58,,,,FALSE,FALSE,0,0,,,,,"genderandcovid-19.org/editorial/peri…","https://t.co/QSylEfHK1U","https://www.genderandcovid-19.org/editorial/periods-dont-pause-for-pandemics/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Gender_COVID19/status/1360886751284236290","Gender&COVID-19","","Originally RinGs https://t.co/OT7wn66Ef3 Now focused on Gender and COVID-19. Spreading news from the Gender Working Group and other friends.","https://t.co/VEko2mQ4nz",FALSE,8849,8993,111,13101,1415,2014-06-25 07:03:36,FALSE,"https://t.co/VEko2mQ4nz","http://www.genderandcovid-19.org/",,"https://pbs.twimg.com/profile_banners/2587026164/1594786823","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1283318649953161216/fOG6I_7k_normal.png"
"x1047176127360458752","x1360886713292324865",2021-02-14 09:40:51,"ShannonClack3","@eastendphoenix hey, I'm doing a story about #LGBTQIA #sports clubs and #athletes and the impact of #COVID19 #lockdown.
would you have 10 minutes?
(TV pkg for City News)

#LGBTHM21 #LGBTQIA2021 #journorequest","Twitter for Android",208,,"x618100007","eastendphoenix",FALSE,FALSE,0,0,,,"LGBTQIA sports athletes COVID19 lockdown LGBTHM21 LGBTQIA2021 journorequest",,,,,,,,,,,,,"x618100007","eastendphoenix","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ShannonClack3/status/1360886713292324865","Shannon-Rose Clack","London, England","Founder @AngelsNewsNet <U+0001F607>
Sub Ed for @fifty_mag. 
Former Editor @theveganreview.
Words in @carrotmagazine @EDP24 @EveningNews. 
Journalism @cityunilondon.","https://t.co/leJUKi7StN",FALSE,98,515,1,330,734,2018-10-02 17:26:59,FALSE,"https://t.co/leJUKi7StN","http://www.sclack9989.wixsite.com/website",,"https://pbs.twimg.com/profile_banners/1047176127360458752/1591274090",,"http://pbs.twimg.com/profile_images/1358497146450939905/X5uTC_XU_normal.jpg"
"x1244633577729470464","x1360886682229293057",2021-02-14 09:40:43,"_Covid19_World_","Coronavirus Covid-19  Most Impacted Countries - New Confirmed Cases
2/13/2021

More insights:
https://t.co/2y5PnwhINl

#coronavirus #COVID19  #COVID2019 #COVID2020 #COVID19Pandemic #CoronaUpdate #CoronavirusOutbreak #Covid19usa #Covid_19 #corona #covid19us #covid19uk https://t.co/DN7qHcvfSN","Microsoft Power Platform",267,,,,FALSE,FALSE,0,0,,,"coronavirus COVID19 COVID2019 COVID2020 COVID19Pandemic CoronaUpdate CoronavirusOutbreak Covid19usa Covid_19 corona covid19us covid19uk",,"bit.ly/web-world","https://t.co/2y5PnwhINl","http://bit.ly/web-world","http://pbs.twimg.com/media/EuLXOb5VcAEgVGb.png","https://t.co/DN7qHcvfSN","https://twitter.com/_Covid19_World_/status/1360886682229293057/photo/1","photo","http://pbs.twimg.com/media/EuLXOb5VcAEgVGb.png","https://t.co/DN7qHcvfSN","https://twitter.com/_Covid19_World_/status/1360886682229293057/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_Covid19_World_/status/1360886682229293057","Coronavirus Covid-19 Daily Update","","My web: https://t.co/9J91itlEXP
Sources WHO and Johns Hopkins University

#covid19 #coronavirus #CoronaVirusUpdate","https://t.co/FxzyGMJfWY",FALSE,1042,1557,5,591,15,2020-03-30 14:32:35,FALSE,"https://t.co/FxzyGMJfWY","https://www.corona-virus-cases.com",,"https://pbs.twimg.com/profile_banners/1244633577729470464/1586020815",,"http://pbs.twimg.com/profile_images/1244633753965793280/GRIpm3RQ_normal.jpg"
